trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
150,True,"{'a': 0.0, 'e': 0.0}",35,18,33.513024645671756,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,True,"{'a': 0.0, 'e': 0.0}",30,15,26.09679685218439,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,True,"{'a': 0.0, 'e': 0.0}",30,16,26.584483804759167,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,True,"{'a': 0.0, 'e': 0.0}",25,13,24.701233923228394,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,True,"{'a': 0.0, 'e': 0.0}",25,7,29.52511509659341,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,True,"{'a': 0.0, 'e': 0.0}",20,5,28.44556987410376,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,True,"{'a': 0.0, 'e': 0.0}",25,13,25.671807008560126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,True,"{'a': 0.0, 'e': 0.0}",30,13,35.69498005664485,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,True,"{'a': 0.0, 'e': 0.0}",35,16,36.964893768465245,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,True,"{'a': 0.0, 'e': 0.0}",30,15,27.41839034534445,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,True,"{'a': 0.0, 'e': 0.0}",25,11,26.572804706154347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,True,"{'a': 0.0, 'e': 0.0}",25,19,10.982242805008502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,True,"{'a': 0.0, 'e': 0.0}",30,17,20.575995568516113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,True,"{'a': 0.0, 'e': 0.0}",20,7,18.26559786329706,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,True,"{'a': 0.0, 'e': 0.0}",20,10,17.667734125409773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,True,"{'a': 0.0, 'e': 0.0}",25,14,22.07267881419195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,True,"{'a': 0.0, 'e': 0.0}",20,6,24.189495897118107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,True,"{'a': 0.0, 'e': 0.0}",30,10,35.234769725714855,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,True,"{'a': 0.0, 'e': 0.0}",20,8,21.526748023344854,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,True,"{'a': 0.0, 'e': 0.0}",20,11,16.024196470762522,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,True,"{'a': 0.0, 'e': 0.0}",20,12,13.069518258278139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,True,"{'a': 0.0, 'e': 0.0}",20,5,15.788489645390042,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,True,"{'a': 0.0, 'e': 0.0}",30,13,25.586112150198918,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,True,"{'a': 0.0, 'e': 0.0}",25,13,18.807947235411792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,True,"{'a': 0.0, 'e': 0.0}",20,16,8.683604654805015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,True,"{'a': 0.0, 'e': 0.0}",25,19,13.473948591723927,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,True,"{'a': 0.0, 'e': 0.0}",20,12,19.73714118809634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,True,"{'a': 0.0, 'e': 0.0}",20,2,26.745859015390494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,True,"{'a': 0.0, 'e': 0.0}",20,8,22.040466033384103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,True,"{'a': 0.0, 'e': 0.0}",25,15,20.051292989529447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,True,"{'a': 0.0, 'e': 0.0}",20,2,25.124053867021498,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,True,"{'a': 0.0, 'e': 0.0}",25,1,28.53695123281964,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,True,"{'a': 0.0, 'e': 0.0}",25,15,20.47370897969733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,True,"{'a': 0.0, 'e': 0.0}",35,24,22.1498115367311,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,True,"{'a': 0.0, 'e': 0.0}",20,6,25.137831288799617,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,True,"{'a': 0.0, 'e': 0.0}",20,5,26.109666402231213,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,True,"{'a': 0.0, 'e': 0.0}",35,15,30.67998153543539,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,True,"{'a': 0.0, 'e': 0.0}",25,15,21.106417761790667,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,True,"{'a': 0.0, 'e': 0.0}",25,11,24.926177649528604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,True,"{'a': 0.0, 'e': 0.0}",30,9,38.46655369037442,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,True,"{'a': 0.0, 'e': 0.0}",30,7,39.89375208595188,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,True,"{'a': 0.0, 'e': 0.0}",30,0,41.46389951136281,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,True,"{'a': 0.0, 'e': 0.0}",25,11,30.62755132022703,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,True,"{'a': 0.0, 'e': 0.0}",25,18,11.813624708228877,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,True,"{'a': 0.0, 'e': 0.0}",20,9,16.942305849489475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,True,"{'a': 0.0, 'e': 0.0}",20,9,15.117176418759442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,True,"{'a': 0.0, 'e': 0.0}",30,15,22.573204361011577,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,True,"{'a': 0.0, 'e': 0.0}",20,8,20.960079840613663,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,True,"{'a': 0.0, 'e': 0.0}",30,19,20.299713446309703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,True,"{'a': 0.0, 'e': 0.0}",25,16,18.998864886811262,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,True,"{'a': 0.0, 'e': 0.0}",20,8,18.985831382528417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
